category,name,addr,website,website_domain,maps,phone,brand,lat,lon,osm_type,osm_id
shop=mobile_phone,Ryan's,Tyrrelstown Plaza Tyrrelstown,,,"https://www.google.com/maps/search/?api=1&query=53.4201478,-6.3834986",,,53.4201478,-6.3834986,node,2459649520
shop=mobile_phone,Share Mobile,30 Thomas Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3429096,-6.2806757",,,53.3429096,-6.2806757,node,3124989762
shop=mobile_phone,V-Repair,33 Aungier Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3389448,-6.2658365",,,53.3389448,-6.2658365,node,2996360243
shop=mobile_phone,Vodafone,Rock Hill Blackrock,https://www.vodafone.ie/,vodafone.ie,"https://www.google.com/maps/search/?api=1&query=53.3012784,-6.1813951",353-1-283-4111,Vodafone,53.3012784,-6.1813951,node,6680215401
shop=mobile_phone,Vodafone,Henry Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3494181,-6.2620837",,Vodafone,53.3494181,-6.2620837,node,6983479285
shop=mobile_phone,Vodafone,,,,"https://www.google.com/maps/search/?api=1&query=53.3921534,-6.2480297",,Vodafone,53.3921534,-6.2480297,node,10591640487
shop=mobile_phone,Vodafone,,https://n.vodafone.ie/,n.vodafone.ie,"https://www.google.com/maps/search/?api=1&query=53.2925576,-6.1353506",+353 1 901 1113,Vodafone,53.2925576,-6.1353506,node,10918210702
shop=mobile_phone,Vodafone,Sandyford Road Dundrum,,,"https://www.google.com/maps/search/?api=1&query=53.2866545,-6.241076",,Vodafone,53.2866545,-6.241076,node,11825145015
shop=mobile_phone,Vodafone,48 Grafton Street Dublin,https://n.vodafone.ie/,n.vodafone.ie,"https://www.google.com/maps/search/?api=1&query=53.340272,-6.2605039",,Vodafone,53.340272,-6.2605039,way,230479371
shop=mobile_phone,Vodafone – Western Union – National lottery,,,,"https://www.google.com/maps/search/?api=1&query=53.2929557,-6.1385442",,,53.2929557,-6.1385442,node,11534769069
shop=mobile_phone,Walk & Talk,Dorset Street Lower,,,"https://www.google.com/maps/search/?api=1&query=53.3596693,-6.2616292",+353-1-5614594,,53.3596693,-6.2616292,node,6163677287
shop=mobile_phone,iDFL,A96 HD51,https://idflmobile.com/,idflmobile.com,"https://www.google.com/maps/search/?api=1&query=53.2929732,-6.1395314",+353-1-561-4032,,53.2929732,-6.1395314,node,9407869217
shop=mobile_phone,iPhone and Laptop Service,95 Parnell Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3533598,-6.2594842",,,53.3533598,-6.2594842,node,5301581779
shop=mobile_phone,iwant Mobile,Aston Quay Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3463775,-6.2609695",,,53.3463775,-6.2609695,node,5366449968
shop=mobile_phone,iwant Mobile,,,,"https://www.google.com/maps/search/?api=1&query=53.3462288,-6.2677672",,,53.3462288,-6.2677672,node,13243773502
shop=shoes,ASICS,43-44 O'Connell Street Lower Dublin,https://www.asics.com/ie/en-ie/store/0000004991/,asics.com,"https://www.google.com/maps/search/?api=1&query=53.3484908,-6.2601383",,ASICS,53.3484908,-6.2601383,node,10114707286
shop=shoes,Calzature,,,,"https://www.google.com/maps/search/?api=1&query=53.3895148,-6.2987321",,,53.3895148,-6.2987321,way,1022471507
shop=shoes,Camper,Wicklow Street Dublin,https://www.camper.com/en_IE/shops/ireland/dublin/store_shoes_10_wicklow_st_dublin2-T101,camper.com,"https://www.google.com/maps/search/?api=1&query=53.3429349,-6.2606343",,Camper,53.3429349,-6.2606343,node,2826505974
shop=shoes,Carl Scarpa,Kilmacud Road Lower,https://www.carlscarpa.com/,carlscarpa.com,"https://www.google.com/maps/search/?api=1&query=53.289144,-6.2004512",+353-1-278-2644,,53.289144,-6.2004512,node,4080220589
shop=shoes,Carl Scarpa,Grafton Street Dublin,https://www.carlscarpa.com/en/Grafton-Street-Carl-Scarpa/cc-36.aspx,carlscarpa.com,"https://www.google.com/maps/search/?api=1&query=53.3417348,-6.2599907",,,53.3417348,-6.2599907,node,6772160814
shop=shoes,China Blue,Wellington Quay Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3459561,-6.2629999",,,53.3459561,-6.2629999,node,6128203806
shop=shoes,Clarks,,,,"https://www.google.com/maps/search/?api=1&query=53.3525952,-6.3913257",,Clarks,53.3525952,-6.3913257,node,5556380347
shop=shoes,Clarks,Henry Street Dublin,https://www.clarks.ie/store-locator/Ireland/DUBLIN1/1901,clarks.ie,"https://www.google.com/maps/search/?api=1&query=53.3494515,-6.2618162",,Clarks,53.3494515,-6.2618162,node,10079507997
shop=shoes,Clarks,,,,"https://www.google.com/maps/search/?api=1&query=53.2866891,-6.2413411",,Clarks,53.2866891,-6.2413411,node,11940354096
shop=shoes,Clarks,85-86 Grafton Street Dublin,https://www.clarks.ie/store-locator/Ireland/DUBLIN2/1903,clarks.ie,"https://www.google.com/maps/search/?api=1&query=53.3421305,-6.2602567",,Clarks,53.3421305,-6.2602567,way,271686285
shop=shoes,Cripps,4 Terenure Place Dublin,https://www.facebook.com/CrippsFootwear,facebook.com,"https://www.google.com/maps/search/?api=1&query=53.3095416,-6.2842708",+353 1 4907237,,53.3095416,-6.2842708,node,3108833952
shop=shoes,Dr. Martens,Grafton Street Dublin,https://www.drmartens.com/,drmartens.com,"https://www.google.com/maps/search/?api=1&query=53.3419092,-6.2597711",,Dr. Martens,53.3419092,-6.2597711,node,5781768897
shop=shoes,Dr. Martens,83 Grafton Street Dublin D02F798,https://www.drmartens.com/,drmartens.com,"https://www.google.com/maps/search/?api=1&query=53.3419713,-6.2601522",,Dr. Martens,53.3419713,-6.2601522,way,271686283
shop=shoes,Dubarry of Ireland,35 College Green Dublin,https://www.dubarry.com/ie/,dubarry.com,"https://www.google.com/maps/search/?api=1&query=53.3441711,-6.2598554",+353 1 6779001,,53.3441711,-6.2598554,node,3003815620
shop=shoes,Dune London,69 Grafton Street Dublin,https://www.dunelondon.com,dunelondon.com,"https://www.google.com/maps/search/?api=1&query=53.3410866,-6.260689",,Dune London,53.3410866,-6.260689,node,6187145170
shop=shoes,Dune London,Sandyford Road,https://www.dunelondon.com/,dunelondon.com,"https://www.google.com/maps/search/?api=1&query=53.2868943,-6.2418515",,,53.2868943,-6.2418515,node,11825051329
shop=shoes,Ecco,11 Wicklow Street Dublin,https://ie.ecco.com/en-IE/CustomerCare/StoreFinder?lat=53.3430838&lng=-6.2613875&id=0001051205,ie.ecco.com,"https://www.google.com/maps/search/?api=1&query=53.3429552,-6.2607001",,Ecco,53.3429552,-6.2607001,node,2826508118
shop=shoes,Ecco,Old Dublin Road,https://ie.ecco.com/en-IE,ie.ecco.com,"https://www.google.com/maps/search/?api=1&query=53.2896302,-6.2008088",+353-1-288-0859,Ecco,53.2896302,-6.2008088,node,3584234272
shop=shoes,Ecco,14 George's Street Upper Dún Laoghaire,https://ie.ecco.com/,ie.ecco.com,"https://www.google.com/maps/search/?api=1&query=53.2918241,-6.135297",,Ecco,53.2918241,-6.135297,node,4558970185
shop=shoes,Ecco,,,,"https://www.google.com/maps/search/?api=1&query=53.3526385,-6.3909872",,Ecco,53.3526385,-6.3909872,node,11030167569
shop=shoes,Ecco,30 Grafton Street Dublin,https://ie.ecco.com/en-IE/CustomerCare/StoreFinder?lat=53.34157131&lng=-6.260051728&id=0001044461,ie.ecco.com,"https://www.google.com/maps/search/?api=1&query=53.3414293,-6.2601208",,Ecco,53.3414293,-6.2601208,way,249260481
shop=shoes,Fay's Dancing Shoes,54 Dorset Street Lower,https://www.fays-shoes.com/,fays-shoes.com,"https://www.google.com/maps/search/?api=1&query=53.36099,-6.2598569",+353-1-8555421,,53.36099,-6.2598569,node,1350207383
shop=shoes,Foot Locker,,,,"https://www.google.com/maps/search/?api=1&query=53.2860488,-6.3716569",,Foot Locker,53.2860488,-6.3716569,node,9286641793
shop=shoes,Foot Locker,49 O'Connell Street Lower Dublin D01 CK02,https://stores.footlocker.ie/en/ie-d/dublin/49-lower-oconnell-street-205_31_04703.html,stores.footlocker.ie,"https://www.google.com/maps/search/?api=1&query=53.3479579,-6.2600285",+35315691038,Foot Locker,53.3479579,-6.2600285,way,249210751
shop=shoes,Foot Solutions,Old Dublin Road,https://www.footsolutions.ie/stillorgan/,footsolutions.ie,"https://www.google.com/maps/search/?api=1&query=53.2897028,-6.2004893",+353 1 2121 040,Foot Solutions,53.2897028,-6.2004893,node,3750529743
shop=shoes,Foot Solutions,61 George's Street Great South Dublin,https://www.footsolutions.ie/locations/foot-solutions-georges-street/,footsolutions.ie,"https://www.google.com/maps/search/?api=1&query=53.3423131,-6.2650033",,Foot Solutions,53.3423131,-6.2650033,way,549576992
shop=shoes,House of Shoes,,,,"https://www.google.com/maps/search/?api=1&query=53.2869616,-6.1234978",,,53.2869616,-6.1234978,node,11522541532
shop=shoes,Julia Rossini,,,,"https://www.google.com/maps/search/?api=1&query=53.3018153,-6.1802179",+353-1-288-5317,,53.3018153,-6.1802179,node,4938934821
shop=shoes,King of Trainers,40 Grafton Street Dublin,https://www.jdsports.com/king-of-trainers,jdsports.com,"https://www.google.com/maps/search/?api=1&query=53.3407731,-6.26055",,,53.3407731,-6.26055,node,6187145164
shop=shoes,Mac Shoe Repair,Merville Avenue,,,"https://www.google.com/maps/search/?api=1&query=53.3638228,-6.2343118",,,53.3638228,-6.2343118,way,1043292701
shop=shoes,O' Neills,Talbot Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.350645,-6.2558118",,,53.350645,-6.2558118,node,2706778087
shop=shoes,Office,,,,"https://www.google.com/maps/search/?api=1&query=53.3527993,-6.3909864",,Office,53.3527993,-6.3909864,node,11030167567
shop=shoes,Office,,https://www.office.co.uk/view/content/storelocator?storename=Office%20Dundrum,office.co.uk,"https://www.google.com/maps/search/?api=1&query=53.286611,-6.2410258",,Office,53.286611,-6.2410258,node,11940354103
shop=shoes,Office,7 Grafton Street Dublin,https://www.office.co.uk/view/content/storelocator?storename=Office%20Grafton%20Street,office.co.uk,"https://www.google.com/maps/search/?api=1&query=53.3427431,-6.259378",,Office,53.3427431,-6.259378,way,271971145
shop=shoes,Porky’s,Sandyford Road,,,"https://www.google.com/maps/search/?api=1&query=53.2866359,-6.2410299",,,53.2866359,-6.2410299,node,11940039989
shop=shoes,RAINS,Wicklow Street Dublin,https://www.rains.com/,rains.com,"https://www.google.com/maps/search/?api=1&query=53.3431077,-6.2615758",,,53.3431077,-6.2615758,node,12093934863
shop=shoes,Scarlet Slippers,134 Terenure Road North Dublin,https://scarletslippersterenure.wordpress.com/,scarletslippersterenure.wordpress.com,"https://www.google.com/maps/search/?api=1&query=53.3101576,-6.2835857",+353 1 4990532,,53.3101576,-6.2835857,node,3106286538
shop=shoes,Schuh,,,,"https://www.google.com/maps/search/?api=1&query=53.3524605,-6.3913181",,Schuh,53.3524605,-6.3913181,node,5556412125
shop=shoes,Schuh,47-48 O'Connell Street Lower Dublin D01 PK22,https://www.schuh.ie/stores/dublin-o'connell-street/,schuh.ie,"https://www.google.com/maps/search/?api=1&query=53.3480421,-6.2600419",+353-1-2476147,Schuh,53.3480421,-6.2600419,way,249210757
shop=shoes,Shoe,18 Georges Street Upper Dún Laoghaire A96 T1X6,https://shoeonline.ie,shoeonline.ie,"https://www.google.com/maps/search/?api=1&query=53.2917175,-6.1349764",+353-1-280-3114,,53.2917175,-6.1349764,node,6184960052
shop=shoes,Shoe Rack,,,,"https://www.google.com/maps/search/?api=1&query=53.2036696,-6.1095496",,,53.2036696,-6.1095496,node,7438803230
shop=shoes,Size,26 Wicklow Street Dublin,https://www.sizeofficial.ie/store-locator/dublin/251/,sizeofficial.ie,"https://www.google.com/maps/search/?api=1&query=53.3429758,-6.2615969",,,53.3429758,-6.2615969,node,4583102538
shop=shoes,Skechers,,,,"https://www.google.com/maps/search/?api=1&query=53.2859994,-6.3712044",,Skechers,53.2859994,-6.3712044,node,9359103755
shop=shoes,Skechers,,,,"https://www.google.com/maps/search/?api=1&query=53.352731,-6.391089",,Skechers,53.352731,-6.391089,node,11030167573
shop=shoes,Skechers,,,,"https://www.google.com/maps/search/?api=1&query=53.349087,-6.2640142",,Skechers,53.349087,-6.2640142,node,12926126846
shop=shoes,Talbot Dance Centre,Talbot Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3510588,-6.2518225",,,53.3510588,-6.2518225,node,5585368940
shop=shoes,The Gallery,72b Georges Street Upper Dún Laoghaire,,,"https://www.google.com/maps/search/?api=1&query=53.2899955,-6.1305262",,,53.2899955,-6.1305262,node,6013943583
shop=shoes,Thomas Patrick,77 Grafton Street Dublin,https://www.thomaspatrick.com/,thomaspatrick.com,"https://www.google.com/maps/search/?api=1&query=53.3416378,-6.2603972",,,53.3416378,-6.2603972,way,249263087
shop=shoes,dopl.,36 Wicklow Street Dublin,https://dopl.ie,dopl.ie,"https://www.google.com/maps/search/?api=1&query=53.3428324,-6.2608395",+353-1-675-3766,Birkenstock,53.3428324,-6.2608395,way,273993000
